id	CK_1	CK_2	CK_3	Cra20_1	Cra20_2	Cra20_3	KT2440_1	KT2440_2	KT2440_3
LOC101267843	13.92320616	13.71756351	11.51158739	14.65141003	12.46211838	12.6277124	13.57142661	12.33981368	12.79621392
LOC101267844	17.33772775	20.80775954	17.91962874	13.98746231	19.66345151	10.70345572	20.65970714	16.4138502	19.54613892
LOC101267845	16.80721782	15.0567111	15.72347822	21.11119304	17.3101549	17.1092398	15.4435731	19.91938922	17.83640221
LOC101267846	38.11554557	44.66637049	41.80392981	39.29709975	41.37321019	36.46036449	37.06297567	39.03393532	37.80107358
LOC101267847	82.22853936	65.81624531	72.60788821	80.85286227	65.45097689	80.68354987	73.5268538	82.29968887	85.49414224
LOC101267848	23.18313593	26.96318026	29.94814389	32.54701911	32.94272589	31.07171776	31.50072212	28.73818416	29.49108096
LOC101267849	134.0794317	99.98038269	97.24950516	103.362182	105.3538645	128.7856367	114.6465217	117.0166812	114.5950175
LOC101267850	11.8130119	14.19959827	13.36614655	15.97261969	14.88320873	17.22469465	17.01754255	17.2848082	18.83674961
LOC101267851	0	0	0	0	0	0	0	0	0
LOC101267852	152.9261556	131.674464	142.0877693	163.1135659	135.6365634	163.6443417	148.5823673	149.7543416	166.7542785
LOC101267854	0	0	0	0	0	0	0	0	0
LOC101267855	3.467715429	2.145380598	2.487190552	3.210394524	2.709905937	4.107666537	3.248966055	3.381621766	2.620571621
LOC101267856	13.45793889	15.34090256	32.47210625	37.53762288	18.87246973	51.32961063	46.69812746	14.21125432	53.30181178
LOC101267858	103.974427	150.7324349	139.0123443	41.88595272	20.38911651	25.07364506	26.12247154	73.20781897	33.88288378
LOC101267859	8.733812147	9.852336688	10.60515163	7.7481135	10.40482285	9.206564161	9.073404594	8.931576138	8.142153831
LOC101267861	238.5022345	55.67852049	110.013653	232.3054503	121.6222292	270.6935399	204.8518789	185.090603	246.2318738
LOC101267862	52.45605965	47.54210299	48.85784398	68.68846299	48.46966314	59.54127324	56.55011385	56.25011256	50.19638797
LOC101267864	0.224346513	0	0.106087145	0.207698939	0.323833852	0	0	0	0.107954889
LOC101267865	2.039343508	2.541547876	2.43765766	1.678235167	2.057863213	1.327093082	1.371825025	1.996155106	1.730950319
LOC101267866	1.310280456	1.360526983	2.2961451	1.676865228	0.222509348	1.577735246	1.134534473	1.508861011	0.556326304
LOC101267867	4.942535915	2.423478387	1.198556911	9.151552695	2.926901669	4.496619108	5.114990291	4.575986139	15.3067131
LOC101267868	23.93548788	25.88150636	22.85293909	25.22676698	27.48589794	22.50362206	24.03270438	21.72006272	25.78422567
LOC101267869	6.471911032	4.652602533	6.267081952	6.612315104	5.607624442	6.591760274	8.056109708	8.009002144	8.188903372
LOC101267870	1.82432312	2.29594008	1.437785004	1.407458089	2.165179444	1.659732239	1.414872314	1.560823877	1.111954708
LOC101267872	0	0.053348653	0.025724538	0	0	0	0	0.047332073	0.026177438
LOC101267873	12.80585028	17.41162415	16.03105377	13.74561803	18.66325042	15.30887392	16.59690788	13.42950487	15.00346622
LOC101267875	17.57682357	11.329639	8.587928875	11.98591184	11.78083577	13.90525062	10.16041039	9.54343762	21.5593947
LOC101267876	0	0	0	0	0	0	0	0	0.051753334
LOC101267878	0	0	0.029121017	0	0	0	0	0	0
LOC101267879	5.164504737	4.471121449	4.388236085	5.64040921	5.358083295	3.523921386	6.054056285	5.406183816	5.746897027
LOC101267880	5.952480603	9.301305556	7.237955219	7.842261509	7.427630104	8.004148708	8.758835423	8.394599743	7.774572965
LOC101267881	21.50876959	30.80734144	24.58612356	28.12101261	29.17725597	29.8751803	25.83152597	25.57105694	23.64952092
LOC101267882	1.069673171	1.748312914	1.011636608	0.330099452	0.171558214	0.162194499	0.056435094	0.517046943	0.400340593
LOC101267883	0	0	0	0	0	0	0	0	0
LOC101267885	165.8290982	118.7855374	147.6987249	196.3826478	139.3630991	171.8813837	162.6822037	153.5793258	150.5545751
LOC101267886	2.980091899	6.110603726	4.22760448	9.907156481	9.580892758	9.11958265	9.905316528	10.07684243	8.473704644
LOC101267887	198.6418975	274.6730964	211.7009599	144.8606306	133.727314	120.9412345	121.4004509	196.4243405	151.9086759
LOC101267888	2.180765886	1.957867807	1.771960207	2.502351554	1.980328158	1.788409375	2.260596524	2.324991264	2.216996202
LOC101267889	3.103082628	2.568829525	2.515474875	5.297926324	6.127331338	3.006441343	5.166626179	4.979002404	3.684505505
LOC101267890	24.74238232	22.87740294	26.74280107	28.93683564	23.27515654	24.16392312	27.5250415	25.17395387	29.06026744
LOC101267894	19.42247367	23.66690816	23.56955205	17.80288107	17.56112677	21.54199668	20.1246818	18.11783193	20.14159643
LOC101267895	1.189099183	2.585709516	2.037288045	2.648451556	2.421215858	2.210672306	3.371373489	3.763518788	1.890718315
LOC101267896	57.37712506	41.13953259	53.00453785	77.72703982	57.13650698	58.91493038	46.68986559	44.51440192	49.45181333
LOC101267897	3.003334428	0.80090287	1.519854843	3.463395935	1.673225377	3.763004724	3.202428704	1.856672218	3.118580395
LOC101267898	1.991338617	1.406037569	2.561282356	2.28602911	3.525937442	3.695826296	3.025768905	3.395881789	1.303187838
LOC101267899	37.41494685	31.52484233	40.95871111	46.37767002	39.35575529	41.9195951	47.57344786	38.76886012	43.312638
LOC101267900	32.90767058	18.77120241	37.81477785	46.28934775	31.22059718	41.16135953	32.5733074	34.51964483	46.40737721
LOC101267901	12.74763628	15.20569106	13.29250847	12.72843747	18.20403762	12.91713345	12.82381341	13.68633531	11.63910993
LOC101267902	8.38737701	10.26359575	8.863492584	10.330818	8.702853513	9.024091718	9.073404594	8.693612298	9.230114041
LOC101267903	38.57196207	34.079134	38.44080488	41.4367736	35.61217367	40.71995085	38.98033995	34.92148916	41.04369646
LOC101267904	0	0.98770413	0.090717629	0	0.092305998	0	0.04554691	0	0.092314782
LOC101267905	38.69716272	36.55479519	34.85485322	38.89642002	32.57725005	31.08656594	37.44934785	35.40973326	37.08991647
LOC101267906	3.754815864	3.818582905	4.964954461	3.862434165	4.918060729	3.732356883	4.127105383	4.416407322	3.94820674
LOC101267907	39.17485001	27.6236128	42.32803686	34.52934995	53.2089801	27.3829029	38.73867974	43.47947498	31.5770126
LOC101267909	50.52246815	40.07125039	37.78317798	39.40554187	40.54032035	36.38241522	41.02317709	40.13388358	44.85009185
LOC101267910	21.35984377	27.90695151	18.79454226	9.07389912	18.34305893	6.580077892	12.26069286	11.23299933	16.91364951
LOC101267912	4.999621696	4.836979809	5.15242867	3.362499673	4.962171623	4.079421162	4.897007553	5.52039423	4.466379444
LOC101267913	0.040653846	0.186049167	0.076896233	0.087819989	1.382286005	0.036986046	0.102953479	0.04716195	0.247791824
LOC101267914	1.573262425	4.137612487	3.719757367	3.972324283	4.266599154	3.968666382	2.920233656	2.924339054	3.165842542
LOC101267915	17.7980714	21.85530688	28.24918006	5.838720319	5.771098342	5.10410245	4.556249048	12.15272559	9.607000394
LOC101267916	0	0	0.085959003	0.056097258	0.087464054	0	0.02877182	0.079080483	0
LOC101267917	5.297657556	3.40375896	6.133207674	12.17680456	4.394784219	1.412671155	4.857519717	5.086127453	6.24118745
LOC101267918	20.30319033	12.33752935	15.96103877	15.90845529	14.46880866	16.19158227	17.48424714	16.7306572	18.55530592
LOC101267919	31.37000836	22.94561793	23.69522328	29.52144951	22.91455912	33.43771769	28.61117224	28.41991314	29.94121859
LOC101267920	4.472017045	3.346857057	4.377781077	3.922268405	7.285637714	4.960776567	4.582203441	7.304050192	5.058903402
LOC101267921	70.08175958	21.838028	36.17514738	61.63422979	34.35675596	67.49178551	47.60607005	50.23724904	52.82973318
LOC101267923	7.056280985	11.80440919	16.22560163	9.670915689	11.3837007	12.7763853	9.066202975	11.55655259	10.58585177
LOC101267924	1.173602151	1.5512224	1.109926781	0.944795926	0.834744654	0.371380687	1.889854308	0.799129095	0.933038687
LOC101267925	48.0283924	39.21840504	42.64773012	50.95993026	42.28963724	50.42653397	45.61090685	51.72141086	48.24792159
LOC101267926	0	0	0	0	0	0	0	0	0.106372489
LOC101267927	5.083102061	4.189357091	6.085851781	5.60704387	4.943519428	5.46084969	6.162442486	5.081314882	5.412367843
LOC101267931	292.5783448	278.7344096	271.651597	273.8815801	303.3177361	314.4059565	285.6995758	314.5529169	300.6151952
LOC101267932	8.491911545	5.148657473	12.99650145	17.22413009	12.00337419	24.39547866	10.30646642	12.60032125	9.969852639
LOC101267933	10.2652669	1.025317779	4.404696646	0.967952689	0.64025974	0.864734444	5.95745928	0.826985447	6.403206677
LOC101267934	4.526374115	0.392550719	1.28132477	3.648867024	0.651879699	2.745335685	1.959199094	3.322050069	2.252162348
LOC101267935	20.3647841	27.61385529	21.75043758	20.48447124	23.40691573	25.01896217	22.76157268	21.4110305	20.55791979
LOC101267936	25.12716439	16.69076348	19.44777116	21.9702426	18.8066168	22.51825958	20.0382982	19.94696749	22.8904507
LOC101267937	7.989043254	3.364733275	5.964937041	5.32527726	4.467061265	4.911820226	5.33480177	6.511972392	6.183260098
LOC101267938	6.10580892	8.416432672	8.470292741	8.349311438	9.338064138	8.176533548	8.253953119	8.537860768	8.574447793
LOC101267939	1.899202054	0.082776673	0.199573142	0.312581737	0.081226982	0.191983953	0.240480887	0.220323735	1.340372741
LOC101267940	57.82277032	25.36087599	39.98016847	92.56895517	38.96568824	68.86423157	60.7060232	66.75055469	62.71474835
LOC101267941	0.322507631	1.716899462	0.653591879	0.639805795	0.53202846	0.083831689	0.437534811	0.120258169	1.241517873
LOC101267942	0	0	0	0	0	0	0	0	0
LOC101267943	4.822370634	7.73407391	10.1191117	2.325274947	1.111805589	2.74205948	1.955887479	2.97200573	2.707262512
LOC101267944	14.00931988	15.65277469	14.7696282	16.47797632	16.13324543	13.84233537	12.81344015	13.43788383	15.36119531
LOC101267946	2.204994154	1.257839796	1.621946058	1.641103902	1.37297576	1.65204862	1.231768739	1.655165096	1.10958094
LOC101267949	332.9202853	187.7866455	301.7104967	714.0374034	1023.185166	440.9333669	835.5363128	1000.261642	507.6202883
LOC101267950	50.73389461	62.26442332	57.04501467	17.93923968	12.82497335	15.72160489	9.584850739	34.73492157	16.45788011
LOC101267952	5.830762964	5.202096793	4.477864365	4.911046782	5.610958421	5.105284903	5.578908015	5.912304871	5.189575644
LOC101267953	0.311783247	0.356712951	0.81088432	0.962158179	0.475047234	0.590946012	0.59217958	0.655572767	0.42508271
LOC101267954	6.786482006	12.03063427	7.405698757	9.263239544	12.7263936	7.282394378	8.180049858	7.380845113	7.159277619
LOC101267955	0	0	0	0	0	0	0	0	0
LOC101267956	0	0	0	0.17916995	0	0	0	0	0.062084323
LOC101267957	10.23569949	7.476040553	11.99959778	13.67133806	9.490731576	8.730217653	7.796643488	11.73513787	8.003756845
LOC101267958	30.13786067	41.82906887	35.4169883	26.74275845	31.04734937	19.89987859	27.84734878	27.12071658	24.24371015
LOC101267959	26.69854697	8.597684272	15.83242066	25.55243527	14.37367799	25.60275951	21.85985324	21.3459848	23.43757468
LOC101267960	23.20279421	16.64541826	20.70364942	25.63376158	16.73532673	20.67558408	21.79430646	21.03070843	19.86343889
LOC101267962	2.821078586	0.779302634	1.766152202	8.055934115	2.447081724	3.542576025	2.188545026	1.728535155	4.665193436
LOC101267963	25.97506095	44.59125288	36.71423745	28.15199083	43.10009789	25.07947157	27.09659681	29.72119204	24.06833464
LOC101267964	5.42127134	6.286586634	6.823702477	8.450460432	6.714700692	6.384210865	7.16516191	6.794107377	6.436062781
LOC101267965	7.30328205	9.043606287	6.907032615	10.85825997	10.03569918	7.038536171	7.435278637	9.046836144	4.556700565
LOC101267967	0	0	0	0	0	0	0.023133122	0.042388199	0
LOC101267968	0	0	0.114714428	0	0.233445911	0	0	0	0
LOC101267969	0	0	0	0.079229419	0	0	0	0.074459976	0
LOC101267973	0	0	0	0	0	0	0	0	0
LOC101267974	65.50588247	49.46946441	48.90929393	69.46460474	61.02839432	57.28472629	67.63685691	54.70508731	63.12979674
LOC101267975	3.567659933	3.187675516	3.674010988	6.165455657	8.087019054	5.481769844	5.94796885	5.656348591	4.349093881
LOC101267976	14.43416191	18.85355232	17.72337915	19.42699684	21.71046969	16.11141687	19.35194182	18.52137004	20.07825879
LOC101267977	40.95387328	42.35654368	42.0124334	41.3334587	49.69323454	34.76489104	44.41818774	45.27080597	42.37518654
LOC101267979	0	0	0	0	0	0	0	0	0
LOC101267980	52.69262464	62.86625714	58.78568597	52.76870781	75.86207477	55.30669078	58.12081566	57.94669537	47.42241948
LOC101267981	8.946035813	6.414693487	5.776899905	3.562235525	6.0631826	0.262545879	1.233252797	3.933660896	1.620088436
LOC101267983	153.6698729	113.7344853	147.8173517	188.906206	129.566688	173.2733866	172.0070847	162.5559693	178.4981488
LOC101267984	0.332169677	0	0.193321454	0.473109406	0.467177476	0.697387492	0.582369377	0.422397762	0.491812561
LOC101267985	9.23942731	10.9851626	15.69770202	9.008003085	9.520585196	6.91808392	11.56973828	11.88049286	8.577211064
LOC101267986	2.745418555	3.259133215	4.691852678	2.541695499	2.410175771	3.374121381	3.339083087	2.556318251	5.052579974
LOC101267987	21.00405317	18.25397902	25.37854718	22.79811727	16.90162719	17.56056934	20.73781923	22.08739562	21.25973956
LOC101267988	12.65276306	10.95107321	11.37702215	12.2906874	11.57622166	12.38329037	10.87802384	9.048832709	13.79131336
LOC101267989	10.77219366	8.758416994	11.79924799	14.10704382	12.49587451	12.66914572	12.05277712	13.01925695	11.32840911
LOC101267990	61.43460664	59.05357789	66.52485777	43.24014005	84.49707001	51.26723749	59.33257752	60.18082161	43.86237567
LOC101267991	82.45575638	69.72881161	75.93983038	87.76059048	76.67576032	98.2259716	85.39476291	79.73996665	79.5924411
LOC101267992	0.160912436	1.499106643	0.30436383	0.744859859	0.425827758	0.43918463	0.458438964	0.805024008	0.232291789
LOC101267994	2.905724931	1.804704739	3.847299259	8.429	6.369091897	6.638297279	8.431703786	6.123783956	7.177562118
LOC101267995	13.23723699	14.20412605	13.97051488	14.65268311	16.33816162	13.65742636	12.79868171	12.81085201	13.43180075
LOC101267996	0	0.112135543	0.108142751	0.741032019	0.330108644	0.260075987	0.108591201	0.248722666	0
LOC101267999	1.068242538	0.924339513	0.990474114	1.2992402	1.169066859	1.238652023	0.895123301	1.093458535	1.290127567
LOC101268000	1.621092336	0	0.278752324	0.886836132	1.205440162	0.201114134	0.699770659	0.577004178	0.496404948
LOC101268001	5.102053913	6.327816764	6.563738902	5.348620828	5.740040059	6.143486497	4.952124929	5.548894059	4.982395643
LOC101268002	24.55075007	21.1483459	20.74205292	20.9712613	20.52561796	21.60911813	20.76589344	21.50883361	24.15675505
LOC101268004	108.6660349	132.1462117	123.8887124	77.59539459	237.955275	76.95520288	130.1681654	131.5681807	92.49745166
LOC101268005	131.9752941	94.17957894	113.1328902	140.3833884	95.86375481	137.0422967	120.2156641	122.0831678	117.9104
LOC101268006	17.82770144	23.34508042	18.22390257	24.08984845	14.27945091	19.25839775	16.52963443	18.60125939	18.98467837
LOC101268009	11.8824685	39.7032185	40.3748715	6.861281966	16.97497304	11.53483947	11.92420571	18.75853776	11.31772559
LOC101268010	0.575532043	2.163542379	3.265834646	0.93244347	0.969212978	2.487135152	1.54859494	2.587207898	0.830833036
LOC101268011	32.55408349	32.3425931	33.78462406	30.75670774	31.28585786	35.20175314	34.30256429	32.9603569	31.93156897
LOC101268012	3.614792821	4.402524278	4.209004429	3.418527069	3.085787923	3.518518276	4.060353118	3.686195268	4.039961326
LOC101268013	87.76503046	121.7387902	104.857058	184.066492	151.2360902	131.4090772	142.5005528	129.6364976	104.5634709
LOC101268014	17.17670384	24.11081131	23.73008849	11.69272874	30.08744159	9.600912644	17.85804303	22.07538125	16.09858314
LOC101268015	110.7525207	122.2470054	120.3580037	126.2909712	138.8233043	117.5587389	129.3616388	124.2701983	111.8527136
LOC101268016	8.753917687	10.42214733	10.49406896	12.84767575	11.57936533	11.21371809	11.06585561	10.24020616	8.875540575
LOC101268017	3.965006422	2.78945472	3.559668356	3.032386924	2.460744251	3.868679854	2.783143743	3.624801156	3.73294479
LOC101268020	1.25530303	1.461845611	1.632392944	5.447595007	2.491461602	2.212720483	3.650861278	1.638291632	2.265180628
LOC101268021	58.0597893	43.44109537	49.04778747	58.22536461	51.28817498	56.96324368	56.50084786	55.29921106	60.96526778
LOC101268022	0.789891213	1.19420003	0.840413923	0.92933188	0.649264363	1.347425688	1.12519864	0.615667003	0.807698379
LOC101268023	0.161679143	0.67384846	0.038226756	0.074840892	0.8946095	0.110319308	0.460623307	0.105503444	0.038899767
LOC101268026	5.957510574	12.90741531	8.844505831	5.087881974	10.97700163	6.911579084	7.960171008	9.261843068	6.000146712
LOC101268027	5.421982971	6.710181652	5.48732003	4.074989504	2.733939291	4.040899977	3.078041917	4.038575628	2.965258564
LOC101268028	0.595886225	0.340878376	0.172197548	0.367779097	0.238926196	0.120472272	0.2043501	0.316836278	0.525687651
LOC101268030	21.68461706	18.16409185	16.6628222	18.77432496	17.58251748	15.02450512	19.11538457	20.70130523	19.17836177
LOC101268032	12.53654895	12.22754156	11.00030657	12.92612512	12.60835603	11.85842435	13.25940564	12.62053142	13.76379844
LOC101268033	7.839693333	7.144486503	6.066278329	5.645072974	7.048833895	6.988305497	6.241839961	7.268883635	5.906341748
LOC101268034	16.47235304	21.62173328	17.62764915	17.49180983	20.94100237	15.65291137	18.36641725	20.12579738	17.50871189
LOC101268035	93.63326443	60.32225104	50.81834114	95.86496265	234.3720353	101.9851008	134.0852416	125.5841433	110.0544845
LOC101268037	49.79134693	63.18979508	56.88616042	46.09659323	56.23232808	47.63885768	53.59432985	51.27745026	56.85643116
LOC101268038	20.66157279	18.95581844	23.62686149	27.76022094	19.72637501	23.49685076	21.93544855	22.41459138	22.16692678
LOC101268040	8.005024647	16.9215915	10.4307439	7.575703113	10.44219162	9.791332574	8.869111606	9.905616508	7.960788799
LOC101268042	4.495538379	5.47238394	5.206073719	4.231896853	5.473800727	5.518731782	5.489045565	5.254339996	4.793926805
LOC101268044	211.9767068	152.6662095	135.7841878	206.3726977	225.7258127	226.3331031	198.5825722	264.852413	254.9525131
LOC101268045	57.98844292	45.59050021	46.03542471	50.35457829	51.72925992	63.21820031	50.37999585	52.11091477	59.81340524
LOC101268046	17.11210604	16.16799261	14.11389108	14.66522915	20.69910973	15.07522151	16.90397467	17.82646375	12.95823386
LOC101268047	3.704411576	7.168676746	5.325204055	5.121426533	5.275852095	4.628406148	5.675628965	4.598255762	5.371423592
LOC101268048	0	0	0.157310595	0.153992473	0.080032468	0.605314111	0.71083321	0	0.160080167
LOC101268050	86.03974588	60.49593018	68.0210029	94.58645329	70.43456449	101.0732916	80.87110859	74.00036078	87.59307031
LOC101268051	2.707961061	4.444055769	3.815422432	4.348907957	3.66950167	3.418940286	4.40855515	3.654359795	2.818870952
LOC101268052	0	0	0	0	0	0.283545531	0	0	0
LOC101268053	21.07342247	22.79790705	16.91601425	16.33048976	17.97295562	16.87960375	19.3557787	16.07825888	19.94807503
LOC101268054	48.39096025	47.6767182	42.56058034	48.23019656	53.00174139	46.49150895	47.80029942	47.88212702	54.48523519
LOC101268055	1.772052465	2.019587249	1.879733935	2.815551868	1.866558212	3.071851637	2.8881466	2.62522649	2.419842749
LOC101268056	4.483434669	4.64560538	5.920251131	0.587369234	4.25336776	1.673903839	3.012568292	2.171242688	0.895531055
LOC101268057	4.657790179	7.452591665	5.912074986	4.217595179	6.133541834	3.679989097	5.21876824	5.172368279	4.502290835
LOC101268059	22.03507122	29.37406084	26.8720238	24.5280881	28.34309514	25.24983811	26.54670919	23.93881644	23.09229515
LOC101268060	2.298878873	0.140901436	1.087075047	4.123564153	1.566987141	1.742894546	1.500926579	1.250107853	2.304612142
LOC101268061	3.941912625	4.388073292	3.29142167	3.912424155	4.852706476	4.006286171	4.856430342	5.221822393	3.588610335
LOC101268062	0	0.034305384	0	0.097158138	0	0.031825793	0	0	0.201998066
LOC101268063	51.14811806	35.64144416	38.69840625	49.43158391	38.65568181	51.37603514	47.38888064	46.45590747	51.38573358
LOC101268064	14.72993332	18.06948781	16.91951802	17.0089366	19.74142621	17.78677533	18.56656697	17.89578231	15.15543503
LOC101268065	21.79297641	1.340800172	4.623663774	8.553633202	2.671266828	9.42338817	13.33832084	3.857144943	13.55697238
LOC101268066	0	0	0.183274479	0.071763483	0.037296684	0	0.110420693	0.033721737	0.074600466
LOC101268068	6.547725177	6.101823309	5.679281421	7.635925282	5.500227064	7.964591422	7.317489842	6.546762403	8.390385209
LOC101268069	0	0	0	0.06892916	0	0	0	0	0
LOC101268070	10.10273193	9.649552059	9.53683509	16.70686244	8.764153112	15.68322968	11.8768546	10.04807912	13.1384446
LOC101268073	11.32321915	9.350947256	10.63840956	15.862408	12.18672217	14.84248804	14.78574691	11.01860522	14.12360428
LOC101268074	143.1921365	82.48026163	96.9798447	106.3133755	109.3229011	132.8292514	130.0650054	125.0446929	126.6542684
LOC101268076	15.19550839	20.68206962	19.03153342	15.93094022	19.10554199	16.76534945	17.15426583	18.55637174	15.72201776
LOC101268077	0	0	0	0	0	0	0	0	0
LOC101268078	138.1774564	149.5951454	135.0756095	170.6529616	75.20658922	145.301966	124.0800922	134.6068606	113.1791047
LOC101268081	6.544703164	8.625654717	6.229035728	5.943277075	7.742108873	6.447264545	6.61115637	7.072554285	6.699767969
LOC101268082	68.43488455	46.71981634	60.94791335	93.23813075	60.16034181	92.76123983	80.8188926	72.53304109	77.61762231
LOC101268083	66.70383558	47.92190047	53.20278558	72.89328319	62.86892609	84.97932313	61.94308927	71.71931612	73.54028097
LOC101268084	9.173970136	10.36079613	10.7741634	11.80000385	11.39697809	11.93793447	11.03307656	12.0056295	9.878320948
LOC101268085	1.43770117	2.506486745	1.284158043	1.306368474	1.255401405	1.041548721	1.213631278	1.320386572	1.178652245
LOC101268086	30.14321995	31.8149078	25.00468677	27.78820263	38.96265704	34.5120182	31.57752413	38.63599223	34.62311063
LOC101268088	171.303941	132.3534913	172.4651868	58.87678676	42.13322161	51.98281372	47.92085904	136.3789703	62.0470727
LOC101268089	2.4465374	4.381195434	3.051529652	3.643683975	4.640377803	3.387102469	2.82847739	3.270092297	3.958345946
LOC101268090	64.84461518	72.63614208	67.50225236	73.66567244	72.29744601	64.48976055	71.27050533	70.75100218	62.35894598
LOC101268091	5.199503203	7.448907893	5.729836658	7.994887045	6.70033311	5.059474239	5.15247523	6.76618446	5.743689187
LOC101268092	0	0	0	0	0	0	0	0	0
LOC101268093	7.174715974	10.26467883	8.261320711	6.748031362	10.16407849	7.557599593	7.500360132	8.494388206	5.888400352
LOC101268095	0	0	0.043249813	0	0	0	0	0	0
LOC101268096	36.72884985	52.84063466	43.15401145	42.87521894	53.5250708	51.162122	51.94773858	46.08021089	52.34862785
LOC101268097	3.598508009	1.789311439	3.019799493	3.190714845	3.170218131	3.089407492	3.417378876	3.43961714	3.511960406
LOC101268099	66.61647053	38.11741202	63.43141979	156.8096599	58.69939842	94.6263863	96.61942948	74.84522536	86.88337675
LOC101268100	19.46067511	20.01801935	20.02558572	20.34359825	19.24012856	22.07052695	19.56612953	20.51063131	22.50392973
LOC101268101	4.154988984	1.845776861	4.618066118	7.561828199	2.545962201	2.778553312	2.950955937	3.105284914	5.109497573
LOC101268103	10.96116491	10.69776549	9.771249107	9.783639265	10.87600413	9.184963341	9.587642157	9.833521618	10.6751451
LOC101268104	1.006008951	0.346627317	1.311425822	0.981702017	0.732604895	1.682074788	1.084476307	0.709696645	0.73267461
LOC101268105	0	0	0	0	0	0	0	0	0
LOC101268106	2.760326015	4.244620434	3.4910458	2.600860602	2.059001359	2.749043867	2.04747337	2.089018978	2.687959828
LOC101268107	18.47845528	14.95195344	20.14036593	23.70468753	21.76883117	25.40545451	20.14519253	20.61950381	16.98608892
LOC101268109	8.631654534	20.54845074	20.64494947	1.38976433	0.060190317	0.796671475	0.65339876	8.054304713	1.083528798
LOC101268110	0	0	0	0	0	0	0	0	0
LOC101268111	12.99539108	10.87615782	9.268577862	11.26313079	10.43603088	10.50928328	9.978051681	12.42949019	12.44755551
LOC101268112	335.6235233	191.5381825	224.9954406	277.5041147	224.2270086	327.5409478	290.5560307	287.7574586	311.0502633
LOC101268113	2.198772629	2.739023565	3.990344398	2.25567959	4.975188209	1.62194499	1.805923017	2.119892467	1.544170857
LOC101268114	158.3703046	328.7814128	232.6691282	204.1013905	343.0378997	171.546121	199.590627	214.1502154	134.917237
LOC101268115	36.72570077	8.432199536	18.33135741	71.19412651	21.64417072	30.62794075	32.89337851	36.56080757	25.38639979
LOC101268116	5.110158865	6.229046569	6.594424697	5.725789103	8.915875959	4.866367629	7.959731197	7.313321547	6.181955834
LOC101268117	0	0	0	0	0	0	0	0	0
LOC101268119	0.602945094	0.492737746	0.221756692	0.186067904	0.257873617	0.335223313	0.890705121	0.14572251	0.03223727
LOC101268120	0.047859535	0	0.045262851	0	0	0.087083271	0.022725274	0	0
LOC101268121	5.481923093	10.03730637	13.35499391	13.49087434	17.89584893	10.41660172	10.67558096	8.392126549	7.179055338
LOC101268122	0.102877443	0	0.032431896	0.126991266	0	0	0	0.059673331	0.066005769
LOC101268123	0	0	0	0.720102339	0	0	0	0	0
LOC101268124	5.423724647	9.700493527	6.162386493	5.113180951	13.41243456	4.482734016	6.517964402	6.597946399	6.61727145
LOC101268125	12.53459518	13.3832239	11.99480389	7.278542604	31.68970832	6.342898025	15.63677688	14.26156739	7.637660948
LOC101268126	15.04609647	15.24902959	14.40836629	14.92041358	13.63076163	12.08494461	12.31583377	14.02223636	10.29977772
LOC101268127	8.123469733	7.80041125	10.03021766	16.86928021	14.38588593	8.571006286	9.214635876	8.098682917	8.958102109
LOC101268130	1.790103695	0.546151365	0.60194816	1.399472043	1.837462889	0.940968946	1.359999763	1.211393102	0.650830034
LOC101268131	24.80975641	52.82541148	55.73762749	7.641356239	26.42915704	7.289600656	23.74432335	38.76256068	33.53895821
LOC101268132	3.699315305	1.511574025	2.332402637	3.547123186	3.00892994	3.004966221	3.178529982	3.831717125	3.644966189
LOC101268133	0	0	0	0	0	0	0	0	0
LOC101268134	11.20287583	13.97093309	12.67731257	9.652154181	13.52243234	9.4851797	12.54539222	10.93041185	11.09318897
LOC101268137	9.928292232	13.44536411	11.9910723	10.98213073	11.49791336	11.69149446	11.42855335	11.4054858	9.803110716
LOC101268138	0	0	0	0	0	0	0	0	0
LOC101268139	23.65929507	25.66950188	25.1235122	28.91667837	26.88650363	26.85873116	25.3016045	24.4448173	22.76956796
LOC101268140	23.75801393	21.45976796	21.23974555	23.06028825	23.00592958	23.10722475	23.79650868	24.67542818	21.30609222
LOC101268141	0	0	0	0	0	0	0	0	0
LOC101268142	6.169529097	3.777699756	4.383210321	6.436134198	6.168639962	6.489074639	6.116212781	6.441464826	6.082336453
LOC101268143	27.89431201	21.26675872	19.06178602	4.881445618	4.337398691	4.100661757	4.92654328	12.13492329	8.75746838
LOC101268144	416.4878447	243.5536282	279.2904344	340.8268885	274.6763326	378.0189197	351.9182971	359.3058217	393.2102954
LOC101268145	21.65786667	20.4915545	22.69513002	23.62776535	26.48175782	26.56677213	24.06224557	23.12016858	23.87885223
LOC101268146	4.209143896	4.875527426	2.653847405	8.810168931	1.790425215	5.133607761	5.213841789	2.892627837	1.086098966
LOC101268147	28.43822278	25.34608507	31.17655623	33.95771081	30.60543766	33.01826274	37.44207887	31.44223186	31.65097029
LOC101268148	0	0	0	0	0	0	0	0	0
LOC101268149	1.669947725	3.047856329	2.719978673	2.490825623	2.47745071	1.98351049	1.960338384	1.836382516	1.517861979
LOC101268150	12.66912976	12.61352542	12.16439762	8.868283672	12.7119071	8.60944771	10.96768038	11.02295821	11.15185682
LOC101268151	0	0	0	0	0	0	0	0	0
